problem,pq_type,name,instance,threads,batch,status,returncode,time_s,processed_nodes,ignored_nodes
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.745215886,18442371,77819293
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.74852953,18432389,77791666
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.742868286,18412940,77723897
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.738756779,18398226,77686764
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.75091354,18432928,77789200
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.748859821,18397992,77681129
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.749304993,18386860,77653182
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.746770243,18429292,77774147
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.745198546,18578915,78250852
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.747504826,18394724,77674197
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.752238905,18715818,78653783
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.746659432,18461759,77872548
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.752938589,19057598,79723108
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.741910232,18654687,78497583
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.704182856,18426118,77760889
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.70037161,18660241,78493191
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.698193201,18418193,77740809
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.713602534,18482032,77931398
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.7052948,18442390,77814629
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.695944061,18502421,77988771
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.702678079,18461675,77872971
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.710206971,18753837,78787948
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.715881265,18740800,78753080
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.717412731,18668334,78527287
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.702316358,18568095,78187091
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.709652248,18485792,77940125
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.714218717,18647906,78464427
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,64,ok,0,0.709906069,18627226,78385931
